精彩生活	FT10455	全新D60最近访问时间	tag_source_data.tag_woxing_app_t60	first_party_visitor_id	18
精彩生活	FT10455	全新D60最近访问时间	tag_source_data.tag_woxing_app_t60	client_cookie	3
精彩生活	FT10455	全新D60最近访问时间	tag_source_data.tag_woxing_app_t60	open_udid	2
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	mobile	7
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	imei	34
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	idfa	31
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	duid	28
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	android_id	26
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	mac	25
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	mac1	25
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	id_card_number	6
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	imsi	24
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	openid	12
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	telephone	23
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	email	22
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	user_id	5
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	cookie	18
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	first_party_visitor_id	18
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	client_cookie	3
精彩生活	FT10456	通心粉入会访问次数	tag_source_data.tag_woxing_app_tongxinf	open_udid	2
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	mobile	7
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	imei	34
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	idfa	31
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	duid	28
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	android_id	26
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	mac	25
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	mac1	25
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	id_card_number	6
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	imsi	24
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	openid	12
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	telephone	23
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	email	22
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	user_id	5
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	cookie	18
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	first_party_visitor_id	18
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	client_cookie	3
精彩生活	FT10457	通心粉入会总停留时长	tag_source_data.tag_woxing_app_tongxinf	open_udid	2
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	mobile	7
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	imei	34
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	idfa	31
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	duid	28
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	android_id	26
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	mac	25
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	mac1	25
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	id_card_number	6
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	imsi	24
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	openid	12
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	telephone	23
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	email	22
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	user_id	5
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	cookie	18
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	first_party_visitor_id	18
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	client_cookie	3
精彩生活	FT10458	通心粉入会平均停留时长	tag_source_data.tag_woxing_app_tongxinf	open_udid	2
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	mobile	7
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	imei	34
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	idfa	31
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	duid	28
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	android_id	26
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	mac	25
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	mac1	25
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	id_card_number	6
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	imsi	24
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	openid	12
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	telephone	23
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	email	22
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	user_id	5
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	cookie	18
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	first_party_visitor_id	18
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	client_cookie	3
精彩生活	FT10459	通心粉入会平均访问页面数	tag_source_data.tag_woxing_app_tongxinf	open_udid	2
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	mobile	7
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	imei	34
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	idfa	31
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	duid	28
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	android_id	26
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	mac	25
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	mac1	25
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	id_card_number	6
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	imsi	24
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	openid	12
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	telephone	23
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	email	22
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	user_id	5
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	cookie	18
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	first_party_visitor_id	18
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	client_cookie	3
精彩生活	FT10460	通心粉入会最近访问时间	tag_source_data.tag_woxing_app_tongxinf	open_udid	2
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	mobile	7
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	imei	34
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	idfa	31
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	duid	28
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	android_id	26
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	mac	25
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	mac1	25
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	id_card_number	6
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	imsi	24
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	openid	12
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	telephone	23
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	email	22
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	user_id	5
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	cookie	18
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	first_party_visitor_id	18
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	client_cookie	3
精彩生活	FT10461	我行会员商城访问次数	tag_source_data.tag_woxing_app_huiyuansc	open_udid	2
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	mobile	7
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	imei	34
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	idfa	31
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	duid	28
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	android_id	26
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	mac	25
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	mac1	25
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	id_card_number	6
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	imsi	24
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	openid	12
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	telephone	23
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	email	22
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	user_id	5
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	cookie	18
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	first_party_visitor_id	18
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	client_cookie	3
精彩生活	FT10462	我行会员商城总停留时长	tag_source_data.tag_woxing_app_huiyuansc	open_udid	2
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	mobile	7
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	imei	34
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	idfa	31
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	duid	28
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	android_id	26
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	mac	25
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	mac1	25
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	id_card_number	6
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	imsi	24
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	openid	12
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	telephone	23
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	email	22
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	user_id	5
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	cookie	18
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	first_party_visitor_id	18
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	client_cookie	3
精彩生活	FT10463	我行会员商城平均停留时长	tag_source_data.tag_woxing_app_huiyuansc	open_udid	2
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	mobile	7
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	imei	34
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	idfa	31
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	duid	28
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	android_id	26
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	mac	25
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	mac1	25
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	id_card_number	6
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	imsi	24
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	openid	12
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	telephone	23
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	email	22
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	user_id	5
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	cookie	18
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	first_party_visitor_id	18
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	client_cookie	3
精彩生活	FT10464	我行会员商城平均访问页面数	tag_source_data.tag_woxing_app_huiyuansc	open_udid	2
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	mobile	7
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	imei	34
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	idfa	31
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	duid	28
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	android_id	26
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	mac	25
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	mac1	25
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	id_card_number	6
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	imsi	24
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	openid	12
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	telephone	23
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	email	22
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	user_id	5
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	cookie	18
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	first_party_visitor_id	18
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	client_cookie	3
精彩生活	FT10465	我行会员商城最近访问时间	tag_source_data.tag_woxing_app_huiyuansc	open_udid	2
索赔信息	FT10282	是否索赔	tag_source_data.tag_tm_customer_vin_action	vin	11
红包活动	FT10339	领取我行红包个数	tag_source_data.tag_hongb_action	openid	12
红包活动	FT10340	领取我行红包总额	tag_source_data.tag_hongb_action	openid	12
红包活动	FT10341	参加我行红包活动次数	tag_source_data.tag_hongb_action	openid	12
营销活动	FT10159	参加活动次数	tag_source_data.tag_rv_activity_user_action	mobile	7
营销活动	FT10159	参加活动次数	tag_source_data.tag_rv_activity_user_action	openid	12
营销活动	FT10160	中奖次数	tag_source_data.tag_rv_activity_user_action	mobile	7
营销活动	FT10160	中奖次数	tag_source_data.tag_rv_activity_user_action	openid	12
营销活动	FT10161	领奖次数	tag_source_data.tag_rv_activity_user_action	mobile	7
营销活动	FT10161	领奖次数	tag_source_data.tag_rv_activity_user_action	openid	12
营销活动	FT10162	分享阅读人数（微信）	tag_source_data.tag_rv_activity_user_action	mobile	7
营销活动	FT10162	分享阅读人数（微信）	tag_source_data.tag_rv_activity_user_action	openid	12
营销活动	FT10163	奖品类型	tag_source_data.tag_rv_activity_user_prize	mobile	7
营销活动	FT10163	奖品类型	tag_source_data.tag_rv_activity_user_prize	openid	12
营销活动	FT10164	活动参与用户	tag_source_data.tag_rv_activity_user_prize	mobile	7
营销活动	FT10164	活动参与用户	tag_source_data.tag_rv_activity_user_prize	openid	12
订单	FT10288	订单类型（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10289	订单车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10290	最近订单时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10291	下订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10292	取消订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10293	待支付定金订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10294	已支付定金订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10295	开始排产订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10296	已交付订单数（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
订单	FT10297	选配模式（蜘蛛智选）	tag_source_data.tag_spider_intelligen_order	mobile	7
设计研发问答	FT10366	设计研发提问次数	tag_source_data.tag_engineer_interlocution	mobile	7
设计研发问答	FT10367	设计研发最近提问时间	tag_source_data.tag_engineer_interlocution	mobile	7
购车信息	FT10015	购车日期	tag_source_data.custom_user_buy_info_tag	ccid	0
购车信息	FT10016	购车渠道	tag_source_data.custom_user_buy_info_tag	ccid	0
购车信息	FT10017	交车日期	tag_source_data.custom_user_buy_info_tag	ccid	0
购车信息	FT10018	购车经销商	tag_source_data.custom_user_buy_info_tag	ccid	0
购车信息	FT10019	购车经销商所属区域	tag_source_data.custom_user_buy_info_tag	ccid	0
车主信息	FT10061	车主车辆数	tag_source_data.custom_user_info_tag	ccid	0
车主信息	FT10062	车主类型	tag_source_data.custom_user_info_tag	ccid	0
车主信息	FT10063	认证车主车辆数	tag_source_data.tag_auth_owners_mes	mobile	7
车主信息	FT10064	认证车主车系	tag_source_data.tag_user_class_info	mobile	7
车主信息	FT10064	认证车主车系	tag_source_data.tag_user_class_info	openid	12
车主信息	FT10065	车主车系	tag_source_data.tag_new_vehicle_mes	mobile	7
车主信息	FT10065	车主车系	tag_source_data.tag_new_vehicle_mes	customer_id	1
车主信息	FT10065	车主车系	tag_source_data.tag_new_vehicle_mes	vin	11
车主基本信息	FT10012	车主类型	tag_source_data.custom_user_info_tag	ccid	0
车友会	FT10304	是否车友会队长	tag_source_data.tag_auto_club_leads	mobile	7
车友会	FT10305	参加车友会车型	tag_source_data.tag_auto_club_leads	mobile	7
车友会	FT10306	参加车友会省份	tag_source_data.tag_auto_club_leads	mobile	7
车友会	FT10307	参加车友会状态	tag_source_data.tag_auto_club_leads	mobile	7
车库	FT10298	存车数量（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	mobile	7
车库	FT10298	存车数量（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	idcardno	6
车库	FT10298	存车数量（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	email	22
车库	FT10298	存车数量（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	qq	21
车库	FT10298	存车数量（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	weibo	19
车库	FT10299	车库车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	mobile	7
车库	FT10299	车库车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	idcardno	6
车库	FT10299	车库车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	email	22
车库	FT10299	车库车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	qq	21
车库	FT10299	车库车系（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	weibo	19
车库	FT10300	最近加车库时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	mobile	7
车库	FT10300	最近加车库时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	idcardno	6
车库	FT10300	最近加车库时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	email	22
车库	FT10300	最近加车库时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	qq	21
车库	FT10300	最近加车库时间（蜘蛛智选）	tag_source_data.tag_spider_intelligen_garage	weibo	19
车辆信息	FT10013	已购车系	tag_source_data.custom_user_car_info_tag	ccid	0
车辆信息	FT10014	行车公里数	tag_source_data.custom_user_car_info_tag	ccid	0
车辆信息	FT10067	已购车型	tag_source_data.custom_user_car_info_tag	ccid	0
车辆信息	FT10068	使用年限	tag_source_data.custom_user_car_info_tag	ccid	0
车辆信息	FT10069	付款方式	tag_source_data.custom_user_buy_info_tag	ccid	0
车辆信息	FT10070	购车经销商所属区域	tag_source_data.custom_user_buy_info_tag	ccid	0
车辆信息	FT10071	车辆里程数	tag_source_data.tag_tm_customer_vin_action	vin	11
车辆信息	FT10072	购车省份	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10072	购车省份	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10072	购车省份	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10073	车辆颜色	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10073	车辆颜色	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10073	车辆颜色	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10074	成交价格	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10074	成交价格	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10074	成交价格	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10075	购车渠道	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10075	购车渠道	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10075	购车渠道	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10076	购车日期	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10076	购车日期	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10076	购车日期	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10077	交车日期	tag_source_data.tag_buy_vehicle_mes	customer_id	1
车辆信息	FT10077	交车日期	tag_source_data.tag_buy_vehicle_mes	mobile	7
车辆信息	FT10077	交车日期	tag_source_data.tag_buy_vehicle_mes	vin	11
车辆信息	FT10078	购车距留资日期	tag_source_data.tag_new_vehicle_mes	mobile	7
车辆信息	FT10078	购车距留资日期	tag_source_data.tag_new_vehicle_mes	customer_id	1
车辆信息	FT10078	购车距留资日期	tag_source_data.tag_new_vehicle_mes	vin	11
车辆轨迹	FT10190	人文观光	tag_source_data.tag_rv_routing_store	mobile	7
车辆轨迹	FT10191	自然观光	tag_source_data.tag_rv_routing_store	mobile	7
车辆轨迹	FT10192	休闲活动	tag_source_data.tag_rv_routing_store	mobile	7
车辆轨迹	FT10193	汽车服务	tag_source_data.tag_rv_routing_store	mobile	7
车辆轨迹	FT10194	购物服务	tag_source_data.tag_rv_routing_store	mobile	7
车辆轨迹	FT10195	餐饮	tag_source_data.tag_rv_routing_store	mobile	7
进站详情	FT10283	进站次数（售后）	tag_source_data.tag_tm_customer_vin_action	vin	11
进站详情	FT10284	进站车系(售后）	tag_source_data.tag_tm_customer_vin_action	vin	11
进站详情	FT10285	最近进站日期（售后）	tag_source_data.tag_tm_customer_vin_action	vin	11
进站详情	FT10286	售后总工单产值	tag_source_data.tag_tm_customer_vin_action	vin	11
进站详情	FT10287	售后总实付金额	tag_source_data.tag_tm_customer_vin_action	vin	11
通心粉	FT10380	通心粉等级	tag_source_data.tag_tongxinf_action_sum	mobile	7
通心粉	FT10380	通心粉等级	tag_source_data.tag_tongxinf_action_sum	unionid	13
通心粉	FT10380	通心粉等级	tag_source_data.tag_tongxinf_action_sum	open_id	12
通心粉	FT10380	通心粉等级	tag_source_data.tag_tongxinf_action_sum	user_id	5
配置关注度	FT10105	是否参加问答攻城狮G50平台	tag_source_data.tag_g50_user_action_detail	mobile	7
配置关注度	FT10106	是否参与G50定价活动	tag_source_data.tag_g50_user_action_detail	mobile	7
零件专家问答	FT10356	零件专家提问次数	tag_source_data.tag_engineer_interlocution	mobile	7
零件专家问答	FT10359	零件专家最近提问时间	tag_source_data.tag_engineer_interlocution	mobile	7
非APP注册用户	FT10165	用户年龄	tag_source_data.tag_rv_other_user_info	id	14
非APP注册用户	FT10166	用户性别	tag_source_data.tag_rv_other_user_info	id	14
